0.154606	-0.017589
0.155555	-0.019353
0.156576	-0.021072
0.157669	-0.022746
0.158833	-0.024375
0.160066	-0.025961
0.161370	-0.027503
0.162742	-0.029002
0.164182	-0.030459
0.165689	-0.031873
0.167262	-0.033246
0.168901	-0.034578
0.170605	-0.035869
0.172374	-0.037120
0.174205	-0.038330
0.176100	-0.039502
0.178056	-0.040634
0.180074	-0.041729
0.182152	-0.042785
0.184290	-0.043803
0.186486	-0.044785
0.188741	-0.045730
0.191053	-0.046639
0.193422	-0.047512
0.195847	-0.048350
0.198328	-0.049153
0.200862	-0.049922
0.203451	-0.050657
0.206092	-0.051358
0.208786	-0.052027
0.211531	-0.052663
0.214326	-0.053267
0.217172	-0.053839
0.220067	-0.054380
0.223010	-0.054891
0.226002	-0.055371
0.229040	-0.055822
0.232124	-0.056243
0.235254	-0.056636
0.238429	-0.057000
0.241647	-0.057336
0.244909	-0.057645
0.248213	-0.057927
0.251560	-0.058182
0.254947	-0.058411
0.258374	-0.058615
0.261841	-0.058793
0.265346	-0.058946
0.268890	-0.059076
0.272471	-0.059181
0.276088	-0.059263
0.279741	-0.059323
0.283430	-0.059359
0.287152	-0.059374
0.290908	-0.059368
0.294697	-0.059340
0.298517	-0.059292
0.302369	-0.059223
0.306252	-0.059135
0.310164	-0.059028
0.314106	-0.058901
0.318075	-0.058757
0.322073	-0.058595
0.326097	-0.058415
0.330147	-0.058218
0.334222	-0.058005
0.338322	-0.057776
0.342445	-0.057531
0.346592	-0.057271
0.350761	-0.056996
0.354952	-0.056708
0.359163	-0.056405
0.363395	-0.056089
0.367645	-0.055761
0.371915	-0.055420
0.376202	-0.055067
0.380506	-0.054702
0.384826	-0.054327
0.389162	-0.053941
0.393513	-0.053545
0.397878	-0.053139
0.402257	-0.052724
0.406647	-0.052301
0.411050	-0.051869
0.415464	-0.051430
0.419888	-0.050983
0.424322	-0.050529
0.428764	-0.050069
0.433215	-0.049602
0.437673	-0.049131
0.442138	-0.048654
0.446608	-0.048173
0.451084	-0.047687
0.455563	-0.047198
0.460047	-0.046705
0.464533	-0.046210
0.469022	-0.045713
0.473511	-0.045213
0.478002	-0.044713
0.482492	-0.044211
0.486982	-0.043709
0.491469	-0.043207
0.495955	-0.042705
0.500437	-0.042204
0.504915	-0.041704
0.509389	-0.041207
0.513858	-0.040711
0.518320	-0.040219
0.522775	-0.039729
0.527223	-0.039243
0.531662	-0.038761
0.536093	-0.038284
0.540513	-0.037812
0.544923	-0.037345
0.549322	-0.036884
0.553708	-0.036430
0.558081	-0.035982
0.562441	-0.035542
0.566787	-0.035109
0.571117	-0.034685
0.575432	-0.034269
0.579730	-0.033862
0.584011	-0.033465
0.588274	-0.033078
0.592517	-0.032702
0.596742	-0.032336
0.600946	-0.031982
0.605128	-0.031640
0.609289	-0.031310
0.613428	-0.030993
0.617543	-0.030689
0.621634	-0.030398
0.625700	-0.030122
0.629741	-0.029861
0.633755	-0.029615
0.637742	-0.029384
0.641702	-0.029169
