0.491707	-0.117546
0.491714	-0.119601
0.491732	-0.121651
0.491763	-0.123698
0.491806	-0.125741
0.491861	-0.127779
0.491929	-0.129813
0.492009	-0.131842
0.492101	-0.133867
0.492206	-0.135886
0.492323	-0.137901
0.492452	-0.139910
0.492593	-0.141914
0.492747	-0.143912
0.492913	-0.145904
0.493092	-0.147891
0.493283	-0.149871
0.493487	-0.151845
0.493703	-0.153813
0.493931	-0.155774
0.494172	-0.157728
0.494425	-0.159675
0.494691	-0.161616
0.494969	-0.163549
0.495260	-0.165474
0.495563	-0.167392
0.495879	-0.169302
0.496208	-0.171204
0.496548	-0.173099
0.496902	-0.174984
0.497268	-0.176862
0.497647	-0.178731
0.498038	-0.180591
0.498442	-0.182442
0.498858	-0.184284
0.499288	-0.186117
0.499729	-0.187940
0.500184	-0.189754
0.500651	-0.191558
0.501131	-0.193352
0.501624	-0.195136
0.502129	-0.196910
0.502647	-0.198673
0.503178	-0.200426
0.503721	-0.202168
0.504278	-0.203899
0.504847	-0.205619
0.505429	-0.207328
0.506023	-0.209025
0.506631	-0.210711
0.507251	-0.212385
0.507884	-0.214047
0.508531	-0.215697
0.509190	-0.217334
0.509861	-0.218960
0.510546	-0.220572
0.511244	-0.222172
0.511954	-0.223759
0.512678	-0.225333
0.513414	-0.226894
0.514164	-0.228441
0.514926	-0.229975
0.515702	-0.231495
0.516490	-0.233001
0.517291	-0.234493
0.518106	-0.235971
0.518933	-0.237434
0.519774	-0.238883
0.520627	-0.240317
0.521494	-0.241736
0.522374	-0.243140
0.523267	-0.244528
0.524173	-0.245902
0.525092	-0.247260
0.526024	-0.248602
0.526969	-0.249928
0.527928	-0.251238
0.528899	-0.252531
0.529884	-0.253809
0.530882	-0.255070
0.531894	-0.256314
0.532918	-0.257541
0.533956	-0.258751
0.535007	-0.259944
0.536072	-0.261119
0.537149	-0.262277
0.538240	-0.263417
0.539344	-0.264540
0.540462	-0.265644
0.541593	-0.266730
0.542737	-0.267797
0.543894	-0.268846
0.545065	-0.269877
0.546249	-0.270888
0.547447	-0.271880
0.548658	-0.272853
0.549883	-0.273807
0.551121	-0.274741
0.552372	-0.275655
0.553637	-0.276550
0.554915	-0.277424
0.556207	-0.278278
0.557512	-0.279112
0.558831	-0.279925
0.560163	-0.280718
0.561509	-0.281490
0.562869	-0.282240
0.564242	-0.282969
0.565628	-0.283677
0.567028	-0.284364
0.568442	-0.285028
0.569869	-0.285671
0.571310	-0.286292
0.572765	-0.286890
0.574233	-0.287466
0.575715	-0.288020
0.577210	-0.288551
0.578719	-0.289059
0.580242	-0.289543
0.581779	-0.290005
0.583329	-0.290443
0.584893	-0.290858
0.586471	-0.291249
0.588063	-0.291616
0.589668	-0.291959
0.591287	-0.292278
0.592920	-0.292573
0.594567	-0.292842
0.596228	-0.293088
0.597902	-0.293308
0.599590	-0.293503
0.601293	-0.293673
0.603009	-0.293818
0.604739	-0.293937
0.606482	-0.294030
0.608240	-0.294098
0.610012	-0.294139
0.611797	-0.294155
0.613597	-0.294144
0.615410	-0.294106
0.617238	-0.294042
0.619079	-0.293950
0.620935	-0.293832
0.622804	-0.293687
0.624688	-0.293514
0.626585	-0.293313
0.628497	-0.293085
0.630422	-0.292829
0.632362	-0.292545
0.634316	-0.292233
0.636284	-0.291892
0.638266	-0.291523
0.640262	-0.291125
0.642272	-0.290699
0.644297	-0.290243
0.646336	-0.289758
0.648388	-0.289244
0.650455	-0.288700
0.652537	-0.288126
0.654632	-0.287523
0.656742	-0.286889
0.658866	-0.286226
0.661004	-0.285532
0.663156	-0.284807
0.665323	-0.284052
0.667504	-0.283266
0.669699	-0.282449
0.671909	-0.281600
0.674133	-0.280721
0.676371	-0.279810
0.678624	-0.278867
0.680891	-0.277892
0.683172	-0.276885
0.685468	-0.275846
0.687778	-0.274775
0.690103	-0.273671
0.692442	-0.272534
0.694795	-0.271365
0.697163	-0.270162
0.699546	-0.268927
0.701943	-0.267658
0.704354	-0.266355
0.706780	-0.265019
0.709220	-0.263649
0.711675	-0.262245
0.714145	-0.260806
0.716629	-0.259334
0.719128	-0.257827
0.721641	-0.256285
0.724169	-0.254708
0.726711	-0.253096
0.729268	-0.251449
0.731840	-0.249767
0.734426	-0.248049
0.737027	-0.246296
0.739643	-0.244507
0.742273	-0.242681
0.744919	-0.240820
0.747578	-0.238922
0.750253	-0.236988
0.752942	-0.235017
0.755646	-0.233009
0.758365	-0.230964
0.761098	-0.228882
0.763847	-0.226762
0.766610	-0.224605
0.769388	-0.222411
0.772181	-0.220178
0.774988	-0.217908
0.777811	-0.215599
0.780648	-0.213252
0.783500	-0.210867
0.786367	-0.208443
0.789249	-0.205980
0.792146	-0.203478
0.795058	-0.200936
0.797985	-0.198356
0.800926	-0.195736
0.803883	-0.193076
0.806855	-0.190376
0.809841	-0.187637
0.812843	-0.184857
0.815860	-0.182037
0.818891	-0.179177
0.821938	-0.176275
0.825000	-0.173333
0.906667	0.011667
